epoch,step,train_loss_epoch,train_loss_step,val_loss
0,199,,0.15642645955085754,
0,399,,0.14307311177253723,
0,599,,0.13892042636871338,
0,799,,0.12265549600124359,
0,999,,0.12526750564575195,
0,1199,,0.12582889199256897,
0,1399,,0.1205606684088707,
0,1599,,0.11951985955238342,
0,1799,,0.11783035099506378,
0,1999,,0.12435651570558548,
0,2199,,0.11193070560693741,
0,2399,,0.11732588708400726,
0,2599,,0.11211208999156952,
0,2799,,0.11877820640802383,
0,2999,,0.11662134528160095,
0,3199,,0.1143413633108139,
0,3399,,0.12295960634946823,
0,3599,,0.11728720366954803,
0,3799,,0.11637773364782333,
0,3999,,0.11114426702260971,
0,4199,,0.12692303955554962,
0,4399,,0.12218442559242249,
0,4599,,0.113539919257164,
0,4799,,0.11369428783655167,
0,4999,,0.11519121378660202,
0,5199,,0.11070152372121811,
0,5399,,0.12221997231245041,
0,5599,,0.12363772839307785,
0,5799,,0.11609932035207748,
0,5999,,0.11540374159812927,
0,6199,,0.11777859181165695,
0,6399,,0.11326929181814194,
0,6599,,0.11852170526981354,
0,6799,,0.1136227622628212,
0,6999,,0.1197553351521492,
0,7199,,0.11343172192573547,
0,7399,,0.11100509017705917,
0,7599,,0.11332505941390991,
0,7799,,0.11848776042461395,
0,7999,,0.11775890737771988,
0,8199,,0.11652309447526932,
0,8399,,0.11040472239255905,
0,8599,,0.1144348680973053,
0,8799,,0.10604257136583328,
0,8999,,0.11467329412698746,
0,9199,,0.12116832286119461,
0,9399,,0.10271060466766357,
0,9599,,0.11581463366746902,
0,9799,,0.11372837424278259,
0,9999,,0.10725785791873932,
0,10199,,0.11446749418973923,
0,10399,,0.11519403010606766,
0,10599,,0.1087469533085823,
0,10799,,0.11182979494333267,
0,10999,,0.11003652215003967,
0,11199,,0.10919272899627686,
0,11399,,0.11233153194189072,
0,11599,,0.11405745893716812,
0,11799,,0.11134689301252365,
0,11999,,0.1197010800242424,
0,12199,,0.11904384195804596,
0,12399,,0.11520762741565704,
0,12599,,0.11520960181951523,
0,12799,,0.11360619217157364,
0,12999,,0.10964921116828918,
0,13199,,0.11159592121839523,
0,13399,,0.11218636482954025,
0,13599,,0.10929146409034729,
0,13799,,0.11203039437532425,
0,13999,,0.11233672499656677,
0,14199,,0.10418015718460083,
0,14399,,0.11656337231397629,
0,14432,,,0.11247627437114716
0,14432,0.11879121512174606,,
1,14599,,0.11269176006317139,
1,14799,,0.10698563605546951,
1,14999,,0.11679156124591827,
1,15199,,0.11217646300792694,
1,15399,,0.10768433660268784,
1,15599,,0.11421665549278259,
1,15799,,0.11137358099222183,
1,15999,,0.11089537292718887,
1,16199,,0.1055888682603836,
1,16399,,0.10888714343309402,
1,16599,,0.11223388463258743,
1,16799,,0.1178412064909935,
1,16999,,0.11040044575929642,
1,17199,,0.11001219600439072,
1,17399,,0.11382552981376648,
1,17599,,0.11897096782922745,
1,17799,,0.11332190781831741,
1,17999,,0.11773505061864853,
1,18199,,0.11455907672643661,
1,18399,,0.11090525984764099,
1,18599,,0.114730603992939,
1,18799,,0.11494553834199905,
1,18999,,0.11634021252393723,
1,19199,,0.11120735108852386,
1,19399,,0.11208689957857132,
1,19599,,0.11290767788887024,
1,19799,,0.10825207829475403,
1,19999,,0.1113228127360344,
1,20199,,0.10580715537071228,
1,20399,,0.10495471209287643,
1,20599,,0.11777086555957794,
1,20799,,0.10764828324317932,
1,20999,,0.10897780954837799,
1,21199,,0.11740818619728088,
1,21399,,0.10539758950471878,
1,21599,,0.10380176454782486,
1,21799,,0.10437452048063278,
1,21999,,0.11268968880176544,
1,22199,,0.10763582587242126,
1,22399,,0.10654830932617188,
1,22599,,0.11277859658002853,
1,22799,,0.10245057195425034,
1,22999,,0.10451464354991913,
1,23199,,0.1129036545753479,
1,23399,,0.1184222474694252,
1,23599,,0.11063262820243835,
1,23799,,0.11268413066864014,
